transaction_id,date,description,amount,type,category,recurring
TXN0405,2026-08-01,PharmEasy,4673.22,Debit,Healthcare,No
TXN0551,2026-08-01,Hospital,920.14,Debit,Healthcare,No
TXN0704,2026-08-01,Rapido,788.29,Debit,Transport,No
TXN1240,2026-08-01,Uber,484.24,Debit,Transport,No
TXN1245,2026-08-01,Airtel,1896.06,Debit,Utilities,No
TXN1435,2026-08-01,Flipkart,1134.98,Debit,Shopping,No
TXN1515,2026-08-01,Swiggy,601.92,Debit,Food,No
TXN1609,2026-08-01,DMart,2631.54,Debit,Groceries,No
TXN1861,2026-08-01,Blinkit,1491.8,Debit,Groceries,No
TXN0044,2026-08-02,House Rent,18000.0,Debit,Housing,Yes
TXN0046,2026-08-02,SIP Investment,5000.0,Debit,Investment,Yes
TXN0048,2026-08-02,Internet Bill,999.0,Debit,Utilities,Yes
TXN0217,2026-08-02,Zepto,679.04,Debit,Groceries,No
TXN0592,2026-08-02,Cafe Coffee Day,1105.59,Debit,Food,No
TXN0996,2026-08-02,Gas Bill,1926.6,Debit,Utilities,No
TXN1350,2026-08-02,Swiggy,230.9,Debit,Food,No
TXN1834,2026-08-02,Gas Bill,658.78,Debit,Utilities,No
TXN0168,2026-08-03,Miscellaneous,2285.08,Debit,Other,No
TXN0302,2026-08-03,BMTC,830.94,Debit,Transport,No
TXN0679,2026-08-03,Zomato,992.86,Debit,Food,No
TXN0760,2026-08-03,BigBasket,2069.17,Debit,Groceries,No
TXN0772,2026-08-03,Reliance Smart,3445.97,Debit,Groceries,No
TXN0865,2026-08-03,PVR,1551.43,Debit,Entertainment,No
TXN1152,2026-08-03,McDonalds,849.51,Debit,Food,No
TXN0165,2026-08-04,Water Bill,655.66,Debit,Utilities,No
TXN0176,2026-08-04,BookMyShow,839.99,Debit,Entertainment,No
TXN0189,2026-08-04,BMTC,94.17,Debit,Transport,No
TXN0317,2026-08-04,BigBasket,705.63,Debit,Groceries,No
TXN1862,2026-08-04,Zomato,400.16,Debit,Food,No
TXN1899,2026-08-04,Zepto,754.85,Debit,Groceries,No
TXN0045,2026-08-05,EMI,10000.0,Debit,EMI,Yes
TXN0047,2026-08-05,Netflix,649.0,Debit,Entertainment,Yes
TXN0119,2026-08-05,UPI Transfer,367.67,Debit,Other,No
TXN0388,2026-08-05,Clinic,739.23,Debit,Healthcare,No
TXN0554,2026-08-05,PVR,367.97,Debit,Entertainment,No
TXN0860,2026-08-05,Gift,465.94,Debit,Other,No
TXN0997,2026-08-05,Croma,2644.46,Debit,Shopping,No
TXN1105,2026-08-05,Reliance Smart,1111.62,Debit,Groceries,No
TXN1145,2026-08-05,Spotify,324.54,Debit,Entertainment,No
TXN1193,2026-08-05,1mg,1536.01,Debit,Healthcare,No
TXN1329,2026-08-05,YouTube Premium,1261.1,Debit,Entertainment,No
TXN1693,2026-08-05,BESCOM,1652.27,Debit,Utilities,No
TXN1802,2026-08-05,Metro Recharge,613.61,Debit,Transport,No
TXN1826,2026-08-05,DMart,774.13,Debit,Groceries,No
TXN1833,2026-08-05,Swiggy,1021.71,Debit,Food,No
TXN1932,2026-08-05,Zomato,1440.34,Debit,Food,No
TXN1966,2026-08-05,Gift,2936.48,Debit,Other,No
TXN0348,2026-08-06,Myntra,3823.35,Debit,Shopping,No
TXN0562,2026-08-06,Wallet Transfer,2053.15,Debit,Other,No
TXN0692,2026-08-06,BookMyShow,1456.61,Debit,Entertainment,No
TXN1027,2026-08-06,Zomato,1577.17,Debit,Food,No
TXN1640,2026-08-06,Zepto,3439.55,Debit,Groceries,No
TXN1810,2026-08-06,BESCOM,1783.54,Debit,Utilities,No
TXN0437,2026-08-07,Myntra,3844.37,Debit,Shopping,No
TXN0668,2026-08-07,Rapido,259.35,Debit,Transport,No
TXN1960,2026-08-07,Ajio,514.66,Debit,Shopping,No
TXN0173,2026-08-08,BESCOM,709.87,Debit,Utilities,No
TXN0219,2026-08-08,Metro Recharge,413.04,Debit,Transport,No
TXN0339,2026-08-08,Blinkit,2137.12,Debit,Groceries,No
TXN0696,2026-08-08,Cafe Coffee Day,1287.07,Debit,Food,No
TXN0714,2026-08-08,Uber,1190.86,Debit,Transport,No
TXN0730,2026-08-08,Water Bill,1378.84,Debit,Utilities,No
TXN0753,2026-08-08,Netflix,970.53,Debit,Entertainment,No
TXN1010,2026-08-08,Netflix,1067.56,Debit,Entertainment,No
TXN1052,2026-08-08,Jio,2519.25,Debit,Utilities,No
TXN1548,2026-08-08,Water Bill,1197.93,Debit,Utilities,No
TXN0658,2026-08-09,Miscellaneous,2900.58,Debit,Other,No
TXN1189,2026-08-09,Wallet Transfer,968.87,Debit,Other,No
TXN1251,2026-08-09,Book Store,7759.75,Debit,Education,No
TXN0795,2026-08-10,DMart,462.04,Debit,Groceries,No
TXN1155,2026-08-10,PharmEasy,4079.21,Debit,Healthcare,No
TXN1830,2026-08-10,BigBasket,628.52,Debit,Groceries,No
TXN1968,2026-08-10,Swiggy,195.99,Debit,Food,No
TXN0072,2026-08-11,YouTube Premium,456.57,Debit,Entertainment,No
TXN0191,2026-08-11,Ajio,5804.81,Debit,Shopping,No
TXN0439,2026-08-11,Myntra,5111.39,Debit,Shopping,No
TXN0841,2026-08-11,Ola,760.2,Debit,Transport,No
TXN1028,2026-08-11,1mg,2827.44,Debit,Healthcare,No
TXN1183,2026-08-11,Water Bill,2077.62,Debit,Utilities,No
TXN1414,2026-08-11,Cafe Coffee Day,861.4,Debit,Food,No
TXN1464,2026-08-11,Ola,674.1,Debit,Transport,No
TXN1531,2026-08-11,Blinkit,1212.21,Debit,Groceries,No
TXN1549,2026-08-11,Spotify,770.01,Debit,Entertainment,No
TXN1709,2026-08-11,McDonalds,592.09,Debit,Food,No
TXN0746,2026-08-12,BESCOM,1275.42,Debit,Utilities,No
TXN0821,2026-08-12,Zomato,1760.17,Debit,Food,No
TXN1191,2026-08-12,Airtel,1529.34,Debit,Utilities,No
TXN1539,2026-08-12,Metro Recharge,140.86,Debit,Transport,No
TXN1621,2026-08-12,Jio,1952.66,Debit,Utilities,No
TXN1716,2026-08-12,Dominos,915.86,Debit,Food,No
TXN1777,2026-08-12,Myntra,4377.3,Debit,Shopping,No
TXN1986,2026-08-12,Netflix,493.67,Debit,Entertainment,No
TXN0231,2026-08-13,Service Payment,1665.95,Debit,Other,No
TXN0379,2026-08-13,Ola,123.84,Debit,Transport,No
TXN0664,2026-08-13,BMTC,613.3,Debit,Transport,No
TXN0950,2026-08-13,Flipkart,2964.96,Debit,Shopping,No
TXN0956,2026-08-13,Reliance Smart,1844.56,Debit,Groceries,No
TXN1320,2026-08-13,Netflix,607.28,Debit,Entertainment,No
TXN1516,2026-08-13,Blinkit,2070.9,Debit,Groceries,No
TXN0286,2026-08-14,Amazon,2817.0,Debit,Shopping,No
TXN0398,2026-08-14,Gift,1166.74,Debit,Other,No
TXN1589,2026-08-14,Blinkit,2138.48,Debit,Groceries,No
TXN1779,2026-08-14,Spotify,1478.05,Debit,Entertainment,No
TXN0121,2026-08-15,Myntra,1711.86,Debit,Shopping,No
TXN0157,2026-08-15,Croma,4965.89,Debit,Shopping,No
TXN1006,2026-08-15,Blinkit,949.88,Debit,Groceries,No
TXN1129,2026-08-15,RedBus,3376.63,Debit,Travel,No
TXN1178,2026-08-15,Zomato,1367.03,Debit,Food,No
TXN1185,2026-08-15,Ola,981.27,Debit,Transport,No
TXN1249,2026-08-15,Croma,7988.25,Debit,Shopping,No
TXN1281,2026-08-15,Spotify,2471.6,Debit,Entertainment,No
TXN1596,2026-08-15,Service Payment,2033.97,Debit,Other,No
TXN1872,2026-08-15,Ajio,5329.1,Debit,Shopping,No
TXN1975,2026-08-15,Netflix,2313.97,Debit,Entertainment,No
TXN0305,2026-08-16,Blinkit,995.26,Debit,Groceries,No
TXN0451,2026-08-16,Book Store,2140.24,Debit,Education,No
TXN0686,2026-08-16,Ajio,5826.07,Debit,Shopping,No
TXN0793,2026-08-16,BigBasket,932.8,Debit,Groceries,No
TXN1397,2026-08-16,Reliance Smart,3155.18,Debit,Groceries,No
TXN1582,2026-08-16,Jio,1715.37,Debit,Utilities,No
TXN1607,2026-08-16,IRCTC,2980.49,Debit,Travel,No
TXN1827,2026-08-16,Zepto,3187.73,Debit,Groceries,No
TXN0158,2026-08-17,Croma,3700.56,Debit,Shopping,No
TXN0550,2026-08-17,Ajio,1182.06,Debit,Shopping,No
TXN0851,2026-08-17,McDonalds,759.51,Debit,Food,No
TXN0884,2026-08-17,Flipkart,3293.5,Debit,Shopping,No
TXN1023,2026-08-17,Miscellaneous,1591.5,Debit,Other,No
TXN1110,2026-08-17,Netflix,1919.97,Debit,Entertainment,No
TXN1165,2026-08-17,Cafe Coffee Day,954.36,Debit,Food,No
TXN1341,2026-08-17,BMTC,897.78,Debit,Transport,No
TXN1400,2026-08-17,Reliance Smart,3152.08,Debit,Groceries,No
TXN1422,2026-08-17,BMTC,516.78,Debit,Transport,No
TXN1455,2026-08-17,Gas Bill,2347.42,Debit,Utilities,No
TXN1606,2026-08-17,Blinkit,1424.34,Debit,Groceries,No
TXN0368,2026-08-18,DMart,1784.65,Debit,Groceries,No
TXN0396,2026-08-18,Service Payment,926.29,Debit,Other,No
TXN0968,2026-08-18,Apollo Pharmacy,2457.74,Debit,Healthcare,No
TXN1591,2026-08-18,Myntra,1609.58,Debit,Shopping,No
TXN1905,2026-08-18,Metro Recharge,933.08,Debit,Transport,No
TXN0195,2026-08-19,Apollo Pharmacy,1610.96,Debit,Healthcare,No
TXN0460,2026-08-19,Blinkit,2355.48,Debit,Groceries,No
TXN0478,2026-08-19,McDonalds,352.16,Debit,Food,No
TXN0983,2026-08-19,Service Payment,457.34,Debit,Other,No
TXN1437,2026-08-19,Metro Recharge,698.3,Debit,Transport,No
TXN1763,2026-08-19,Dominos,538.55,Debit,Food,No
TXN1815,2026-08-19,McDonalds,1399.63,Debit,Food,No
TXN1828,2026-08-19,Wallet Transfer,156.92,Debit,Other,No
TXN0084,2026-08-20,Miscellaneous,1370.49,Debit,Other,No
TXN0372,2026-08-20,Swiggy,662.17,Debit,Food,No
TXN0990,2026-08-20,Dominos,1751.31,Debit,Food,No
TXN1941,2026-08-20,Uber Intercity,7804.45,Debit,Travel,No
TXN0099,2026-08-21,McDonalds,587.59,Debit,Food,No
TXN0205,2026-08-21,Rapido,450.49,Debit,Transport,No
TXN0308,2026-08-21,Swiggy,1715.87,Debit,Food,No
TXN0326,2026-08-21,Rapido,674.22,Debit,Transport,No
TXN0329,2026-08-21,Ola,543.47,Debit,Transport,No
TXN0543,2026-08-21,Zomato,939.0,Debit,Food,No
TXN1532,2026-08-21,Cafe Coffee Day,1478.5,Debit,Food,No
TXN1706,2026-08-21,McDonalds,564.59,Debit,Food,No
TXN1744,2026-08-21,Rapido,906.32,Debit,Transport,No
TXN1757,2026-08-21,Reliance Smart,1692.51,Debit,Groceries,No
TXN1881,2026-08-21,Rapido,905.28,Debit,Transport,No
TXN0262,2026-08-22,Book Store,1447.26,Debit,Education,No
TXN0278,2026-08-22,Ajio,5677.35,Debit,Shopping,No
TXN0495,2026-08-22,Blinkit,2872.69,Debit,Groceries,No
TXN0765,2026-08-22,YouTube Premium,952.79,Debit,Entertainment,No
TXN0064,2026-08-23,McDonalds,802.79,Debit,Food,No
TXN0426,2026-08-23,Flipkart,973.25,Debit,Shopping,No
TXN0708,2026-08-23,Udemy,7443.85,Debit,Education,No
TXN0914,2026-08-23,Zepto,1396.54,Debit,Groceries,No
TXN1246,2026-08-23,PVR,1023.32,Debit,Entertainment,No
TXN1321,2026-08-23,Book Store,7034.7,Debit,Education,No
TXN1504,2026-08-23,Ola,983.96,Debit,Transport,No
TXN1764,2026-08-23,Miscellaneous,1790.42,Debit,Other,No
TXN0357,2026-08-24,BigBasket,1695.9,Debit,Groceries,No
TXN0360,2026-08-24,Blinkit,849.99,Debit,Groceries,No
TXN1371,2026-08-24,Ajio,1665.4,Debit,Shopping,No
TXN1495,2026-08-24,Dominos,282.75,Debit,Food,No
TXN1791,2026-08-24,1mg,435.71,Debit,Healthcare,No
TXN1942,2026-08-24,Dominos,713.69,Debit,Food,No
TXN0242,2026-08-25,Udemy,6747.77,Debit,Education,No
TXN0648,2026-08-25,Croma,701.87,Debit,Shopping,No
TXN1055,2026-08-25,Blinkit,3109.23,Debit,Groceries,No
TXN1372,2026-08-25,Service Payment,2698.19,Debit,Other,No
TXN1408,2026-08-25,BigBasket,1424.61,Debit,Groceries,No
TXN1411,2026-08-25,Swiggy,1457.51,Debit,Food,No
TXN1613,2026-08-25,Blinkit,1626.44,Debit,Groceries,No
TXN1624,2026-08-25,BigBasket,767.64,Debit,Groceries,No
TXN0156,2026-08-26,UPI Transfer,1423.74,Debit,Other,No
TXN0298,2026-08-26,Gift,1978.19,Debit,Other,No
TXN0783,2026-08-26,Airtel,1629.79,Debit,Utilities,No
TXN1166,2026-08-26,Hotel Booking,7557.13,Debit,Travel,No
TXN1527,2026-08-26,Croma,4306.56,Debit,Shopping,No
TXN1616,2026-08-26,PharmEasy,2622.27,Debit,Healthcare,No
TXN0193,2026-08-27,Croma,6309.81,Debit,Shopping,No
TXN0540,2026-08-27,Amazon,5508.4,Debit,Shopping,No
TXN0588,2026-08-27,Cafe Coffee Day,1606.64,Debit,Food,No
TXN0893,2026-08-27,Book Store,2893.99,Debit,Education,No
TXN1402,2026-08-27,Croma,1089.09,Debit,Shopping,No
TXN1404,2026-08-27,Blinkit,2490.33,Debit,Groceries,No
TXN1565,2026-08-27,IRCTC,4903.98,Debit,Travel,No
TXN1675,2026-08-27,Croma,6256.79,Debit,Shopping,No
TXN1962,2026-08-27,Metro Recharge,386.92,Debit,Transport,No
TXN0171,2026-08-28,Metro Recharge,891.08,Debit,Transport,No
TXN0292,2026-08-28,YouTube Premium,2049.73,Debit,Entertainment,No
TXN0482,2026-08-28,BookMyShow,2490.73,Debit,Entertainment,No
TXN1403,2026-08-28,BESCOM,2532.13,Debit,Utilities,No
TXN1478,2026-08-28,Gift,834.67,Debit,Other,No
TXN1781,2026-08-28,Blinkit,823.38,Debit,Groceries,No
TXN0223,2026-08-29,DMart,1741.61,Debit,Groceries,No
TXN0397,2026-08-29,Zomato,660.62,Debit,Food,No
TXN0964,2026-08-29,Zepto,1917.82,Debit,Groceries,No
TXN1551,2026-08-29,Uber,124.87,Debit,Transport,No
TXN1643,2026-08-29,PVR,1564.31,Debit,Entertainment,No
TXN1694,2026-08-29,Water Bill,1166.55,Debit,Utilities,No
TXN0506,2026-08-30,Ola,539.62,Debit,Transport,No
TXN0521,2026-08-30,DMart,1356.94,Debit,Groceries,No
TXN0544,2026-08-30,PVR,1059.34,Debit,Entertainment,No
TXN0556,2026-08-30,UPI Transfer,2959.8,Debit,Other,No
TXN0806,2026-08-30,Blinkit,487.49,Debit,Groceries,No
TXN0089,2026-08-31,Flipkart,4544.25,Debit,Shopping,No
TXN0147,2026-08-31,Metro Recharge,836.7,Debit,Transport,No
TXN0259,2026-08-31,Book Store,914.65,Debit,Education,No
TXN0331,2026-08-31,Myntra,7651.94,Debit,Shopping,No
TXN0869,2026-08-31,Metro Recharge,720.67,Debit,Transport,No
TXN1175,2026-08-31,BigBasket,3297.74,Debit,Groceries,No
TXN1529,2026-08-31,Zepto,2492.78,Debit,Groceries,No
TXN1578,2026-08-31,Cafe Coffee Day,1687.34,Debit,Food,No
TXN0049,2026-09-01,Salary,60000.0,Credit,Income,No
TXN0610,2026-09-01,DMart,1506.94,Debit,Groceries,No
TXN0856,2026-09-01,Coding Course,4477.0,Debit,Education,No
TXN0904,2026-09-01,Flipkart,5647.39,Debit,Shopping,No
TXN1018,2026-09-01,Dominos,510.43,Debit,Food,No
TXN1215,2026-09-01,Service Payment,2372.08,Debit,Other,No
TXN1345,2026-09-01,Water Bill,1094.7,Debit,Utilities,No
TXN1683,2026-09-01,Croma,4791.58,Debit,Shopping,No
TXN1703,2026-09-01,Jio,668.17,Debit,Utilities,No
TXN1903,2026-09-01,Jio,2453.37,Debit,Utilities,No
TXN1912,2026-09-01,Service Payment,649.25,Debit,Other,No
TXN1992,2026-09-01,YouTube Premium,635.52,Debit,Entertainment,No
TXN0053,2026-09-02,Netflix,649.0,Debit,Entertainment,Yes
TXN0054,2026-09-02,Internet Bill,999.0,Debit,Utilities,Yes
TXN0214,2026-09-02,Swiggy,566.59,Debit,Food,No
TXN0722,2026-09-02,Hospital,3561.95,Debit,Healthcare,No
TXN0815,2026-09-02,Reliance Smart,1000.19,Debit,Groceries,No
TXN1315,2026-09-02,Swiggy,742.78,Debit,Food,No
TXN1807,2026-09-02,McDonalds,280.65,Debit,Food,No
TXN1819,2026-09-02,BigBasket,342.57,Debit,Groceries,No
TXN0052,2026-09-03,SIP Investment,5000.0,Debit,Investment,Yes
TXN0321,2026-09-03,Uber,148.12,Debit,Transport,No
TXN0425,2026-09-03,Hospital,4909.85,Debit,Healthcare,No
TXN0458,2026-09-03,DMart,3498.7,Debit,Groceries,No
TXN0517,2026-09-03,McDonalds,1232.35,Debit,Food,No
TXN0050,2026-09-04,House Rent,18000.0,Debit,Housing,Yes
TXN0051,2026-09-04,EMI,10000.0,Debit,EMI,Yes
TXN0337,2026-09-04,Airtel,886.83,Debit,Utilities,No
TXN1098,2026-09-04,RedBus,5433.0,Debit,Travel,No
TXN1142,2026-09-04,Croma,7684.95,Debit,Shopping,No
TXN1275,2026-09-04,Ola,933.48,Debit,Transport,No
TXN1492,2026-09-04,BESCOM,1461.06,Debit,Utilities,No
TXN1984,2026-09-04,Myntra,3165.43,Debit,Shopping,No
TXN0250,2026-09-05,BMTC,545.35,Debit,Transport,No
TXN0279,2026-09-05,Coursera,9994.05,Debit,Education,No
TXN0474,2026-09-05,Flipkart,3797.04,Debit,Shopping,No
TXN0601,2026-09-05,Uber,771.98,Debit,Transport,No
TXN0986,2026-09-05,Water Bill,2597.04,Debit,Utilities,No
TXN1107,2026-09-05,BookMyShow,1469.84,Debit,Entertainment,No
TXN1384,2026-09-05,Wallet Transfer,1567.38,Debit,Other,No
TXN1385,2026-09-05,Gift,651.61,Debit,Other,No
TXN1641,2026-09-05,Amazon,1083.01,Debit,Shopping,No
TXN0097,2026-09-06,Gift,582.3,Debit,Other,No
TXN0160,2026-09-06,PharmEasy,3899.32,Debit,Healthcare,No
TXN0245,2026-09-06,Wallet Transfer,2654.46,Debit,Other,No
TXN0390,2026-09-06,Miscellaneous,2848.24,Debit,Other,No
TXN0803,2026-09-06,YouTube Premium,1303.27,Debit,Entertainment,No
TXN1294,2026-09-06,Uber,1092.34,Debit,Transport,No
TXN1669,2026-09-06,Cafe Coffee Day,1717.73,Debit,Food,No
TXN1898,2026-09-06,Dominos,650.38,Debit,Food,No
TXN0100,2026-09-07,Cafe Coffee Day,1242.09,Debit,Food,No
TXN0915,2026-09-07,Zepto,2792.61,Debit,Groceries,No
TXN0958,2026-09-07,Coursera,5089.26,Debit,Education,No
TXN1416,2026-09-07,BigBasket,2665.97,Debit,Groceries,No
TXN1434,2026-09-07,Flipkart,5910.04,Debit,Shopping,No
TXN1820,2026-09-07,Metro Recharge,1053.03,Debit,Transport,No
TXN1832,2026-09-07,DMart,1855.52,Debit,Groceries,No
TXN1848,2026-09-07,Amazon,4714.86,Debit,Shopping,No
TXN0255,2026-09-08,Dominos,1531.84,Debit,Food,No
TXN0498,2026-09-08,Gas Bill,2570.72,Debit,Utilities,No
TXN0596,2026-09-08,BMTC,269.58,Debit,Transport,No
TXN0927,2026-09-08,Ola,463.86,Debit,Transport,No
TXN1297,2026-09-08,Reliance Smart,1275.77,Debit,Groceries,No
TXN1506,2026-09-08,UPI Transfer,2232.83,Debit,Other,No
TXN1890,2026-09-08,Water Bill,2991.28,Debit,Utilities,No
TXN1945,2026-09-08,Gift,1298.17,Debit,Other,No
TXN0236,2026-09-09,Wallet Transfer,1940.88,Debit,Other,No
TXN0322,2026-09-09,Book Store,7017.93,Debit,Education,No
TXN0595,2026-09-09,McDonalds,1744.74,Debit,Food,No
TXN0873,2026-09-09,Dominos,663.07,Debit,Food,No
TXN0965,2026-09-09,Coursera,1211.22,Debit,Education,No
TXN1188,2026-09-09,McDonalds,1032.91,Debit,Food,No
TXN1490,2026-09-09,Service Payment,110.74,Debit,Other,No
TXN1682,2026-09-09,Uber,717.12,Debit,Transport,No
TXN1778,2026-09-09,Miscellaneous,2236.92,Debit,Other,No
TXN1799,2026-09-09,Zomato,348.99,Debit,Food,No
TXN0300,2026-09-10,BigBasket,1273.97,Debit,Groceries,No
TXN0767,2026-09-10,Spotify,1267.03,Debit,Entertainment,No
TXN0813,2026-09-10,Airtel,2591.74,Debit,Utilities,No
TXN0943,2026-09-10,BigBasket,3202.02,Debit,Groceries,No
TXN1141,2026-09-10,BigBasket,2462.6,Debit,Groceries,No
TXN1658,2026-09-10,BESCOM,705.62,Debit,Utilities,No
TXN1772,2026-09-10,Jio,924.67,Debit,Utilities,No
TXN1783,2026-09-10,Service Payment,1507.08,Debit,Other,No
TXN1952,2026-09-10,1mg,1401.01,Debit,Healthcare,No
TXN0689,2026-09-11,DMart,2110.08,Debit,Groceries,No
TXN0710,2026-09-11,McDonalds,1511.0,Debit,Food,No
TXN1759,2026-09-11,Dominos,625.14,Debit,Food,No
TXN0433,2026-09-12,Zomato,968.74,Debit,Food,No
TXN0941,2026-09-12,Myntra,1702.8,Debit,Shopping,No
TXN1360,2026-09-12,Service Payment,1731.64,Debit,Other,No
TXN0243,2026-09-13,Ola,660.65,Debit,Transport,No
TXN0755,2026-09-13,Rapido,483.34,Debit,Transport,No
TXN1157,2026-09-13,Uber,277.8,Debit,Transport,No
TXN1202,2026-09-13,Dominos,1446.45,Debit,Food,No
TXN1672,2026-09-13,BigBasket,2957.0,Debit,Groceries,No
TXN1708,2026-09-13,Croma,6970.32,Debit,Shopping,No
TXN1788,2026-09-13,Uber,355.7,Debit,Transport,No
TXN1856,2026-09-13,Ajio,6214.74,Debit,Shopping,No
TXN0660,2026-09-14,Metro Recharge,598.63,Debit,Transport,No
TXN0741,2026-09-14,Wallet Transfer,1569.17,Debit,Other,No
TXN1274,2026-09-14,Jio,712.7,Debit,Utilities,No
TXN1299,2026-09-14,Dominos,539.74,Debit,Food,No
TXN1331,2026-09-14,Metro Recharge,181.29,Debit,Transport,No
TXN1648,2026-09-14,Miscellaneous,1121.39,Debit,Other,No
TXN1723,2026-09-14,Ola,344.37,Debit,Transport,No
TXN0399,2026-09-15,BMTC,951.5,Debit,Transport,No
TXN1035,2026-09-15,Amazon,3182.75,Debit,Shopping,No
TXN1269,2026-09-15,Cafe Coffee Day,396.81,Debit,Food,No
TXN1697,2026-09-15,Flipkart,3019.76,Debit,Shopping,No
TXN1812,2026-09-15,Cafe Coffee Day,284.92,Debit,Food,No
TXN1846,2026-09-15,Zomato,438.28,Debit,Food,No
TXN0547,2026-09-16,UPI Transfer,279.1,Debit,Other,No
TXN0600,2026-09-16,Zepto,329.25,Debit,Groceries,No
TXN0776,2026-09-16,Uber,730.46,Debit,Transport,No
TXN1652,2026-09-16,UPI Transfer,2780.27,Debit,Other,No
TXN1860,2026-09-16,McDonalds,713.18,Debit,Food,No
TXN1878,2026-09-16,PharmEasy,3714.59,Debit,Healthcare,No
TXN1925,2026-09-16,PVR,743.93,Debit,Entertainment,No
TXN0075,2026-09-17,Uber Intercity,10179.2,Debit,Travel,No
TXN0374,2026-09-17,Amazon,5112.56,Debit,Shopping,No
TXN0419,2026-09-17,BMTC,155.8,Debit,Transport,No
TXN0879,2026-09-17,Ola,153.49,Debit,Transport,No
TXN1228,2026-09-17,Water Bill,501.8,Debit,Utilities,No
TXN1594,2026-09-17,Miscellaneous,552.55,Debit,Other,No
TXN2001,2026-09-19,Test SMS Alert,100.0,Debit,Food,No
TXN2002,2026-09-19,Test SMS Alert,100.0,Debit,Food,No
